# Original independent harvesting profile.
resource | Sunleaf | 0 | 4 | 3.5 | -
node | amberwood | 48 | 239 | 80 | Bramble
node | amberwood | 49 | 213 | 46 | Moorcotton
node | amberwood | 50 | 222 | 41 | Moorcotton
node | amberwood | 51 | 202 | 60 | Wheat
node | amberwood | 52 | 202 | 57 | Wheat
node | amberwood | 53 | 239 | 71 | Seed
node | amberwood | 54 | 228 | 79 | Seed
node | amberwood | 55 | 317 | 49 | Bog Iron
node | amberwood | 56 | 313 | 48 | Bog Iron
node | amberwood | 57 | 241 | 74 | Sage
node | amberwood | 58 | 226 | 61 | Sage
node | amberwood | 59 | 232 | 80 | Sage

# grey_moors
node | grey_moors | 81 | 242 | 141 | Peat
node | grey_moors | 82 | 300 | 148 | Peat
node | grey_moors | 83 | 292 | 154 | Peat
node | grey_moors | 84 | 231 | 137 | Peat
node | grey_moors | 85 | 64 | 135 | Peat
node | grey_moors | 86 | 298 | 162 | Peat
node | grey_moors | 87 | 346 | 253 | Bramble
node | grey_moors | 88 | 351 | 257 | Bramble
node | grey_moors | 89 | 347 | 263 | Bramble
node | grey_moors | 90 | 273 | 50 | Bramble
node | grey_moors | 91 | 274 | 58 | Bramble
node | grey_moors | 92 | 276 | 53 | Bramble
node | grey_moors | 93 | 65 | 92 | Orchid
node | grey_moors | 94 | 57 | 96 | Orchid
node | grey_moors | 95 | 60 | 90 | Orchid
node | grey_moors | 96 | 368 | 84 | Moorcotton
node | grey_moors | 97 | 373 | 83 | Moorcotton
node | grey_moors | 98 | 366 | 89 | Moorcotton
node | grey_moors | 99 | 235 | 349 | Bog Iron
node | grey_moors | 100 | 231 | 342 | Bog Iron
node | grey_moors | 101 | 232 | 339 | Bog Iron
node | grey_moors | 102 | 199 | 19 | Hearthroot
node | grey_moors | 103 | 200 | 28 | Hearthroot
node | grey_moors | 104 | 312 | 58 | Resin
node | grey_moors | 105 | 312 | 64 | Resin
node | grey_moors | 106 | 150 | 241 | Sap
node | grey_moors | 107 | 163 | 223 | Sap
node | grey_moors | 108 | 246 | 52 | Thistle
node | grey_moors | 109 | 244 | 64 | Thistle
node | grey_moors | 110 | 128 | 303 | Flint
node | grey_moors | 111 | 125 | 303 | Flint

# westhaven
node | westhaven | 72 | 369 | 161 | Kelp
node | westhaven | 73 | 365 | 157 | Kelp
node | westhaven | 74 | 360 | 171 | Kelp
node | westhaven | 75 | 336 | 159 | Kelp
node | westhaven | 76 | 332 | 158 | Kelp
node | westhaven | 77 | 359 | 156 | Kelp
node | westhaven | 78 | 360 | 167 | Shell
node | westhaven | 79 | 343 | 177 | Shell
node | westhaven | 80 | 339 | 173 | Shell
node | westhaven | 81 | 334 | 165 | Shell
node | westhaven | 82 | 359 | 173 | Shell
node | westhaven | 83 | 343 | 174 | Shell
node | westhaven | 84 | 353 | 160 | Salt
node | westhaven | 85 | 343 | 165 | Salt
node | westhaven | 86 | 349 | 161 | Salt
node | westhaven | 87 | 328 | 164 | Clay
node | westhaven | 88 | 329 | 167 | Clay
node | westhaven | 89 | 308 | 285 | Moorcotton
node | westhaven | 90 | 289 | 296 | Moorcotton
node | westhaven | 91 | 290 | 287 | Moorcotton
node | westhaven | 92 | 262 | 254 | Wheat
node | westhaven | 93 | 262 | 251 | Wheat
node | westhaven | 94 | 266 | 258 | Wheat
node | westhaven | 95 | 310 | 303 | Sage
node | westhaven | 96 | 307 | 305 | Sage
node | westhaven | 97 | 68 | 375 | Bog Iron
node | westhaven | 98 | 66 | 377 | Bog Iron
node | westhaven | 99 | 132 | 70 | Lotus
node | westhaven | 100 | 125 | 70 | Lotus
node | westhaven | 101 | 324 | 223 | Sap
node | westhaven | 102 | 315 | 223 | Sap
node | westhaven | 103 | 73 | 237 | Peat
node | westhaven | 104 | 68 | 226 | Peat

# verdant_stair
node | verdant_stair | 67 | 272 | 176 | Lotus
node | verdant_stair | 68 | 270 | 179 | Lotus
node | verdant_stair | 69 | 277 | 184 | Lotus
node | verdant_stair | 70 | 229 | 201 | Orchid
node | verdant_stair | 71 | 226 | 198 | Orchid
node | verdant_stair | 72 | 229 | 189 | Orchid
node | verdant_stair | 73 | 265 | 28 | Lichen
node | verdant_stair | 74 | 259 | 30 | Lichen
node | verdant_stair | 75 | 260 | 33 | Lichen
node | verdant_stair | 76 | 298 | 136 | Venom Bulb
node | verdant_stair | 77 | 295 | 128 | Venom Bulb
node | verdant_stair | 78 | 288 | 132 | Venom Bulb
node | verdant_stair | 79 | 153 | 274 | Venom Bulb
node | verdant_stair | 80 | 162 | 272 | Venom Bulb
node | verdant_stair | 81 | 151 | 271 | Venom Bulb
node | verdant_stair | 82 | 197 | 193 | Watercress
node | verdant_stair | 83 | 189 | 203 | Watercress
node | verdant_stair | 84 | 190 | 194 | Watercress
node | verdant_stair | 85 | 187 | 83 | Toadstool
node | verdant_stair | 86 | 192 | 88 | Toadstool
node | verdant_stair | 87 | 46 | 272 | Hearthroot
node | verdant_stair | 88 | 39 | 272 | Hearthroot
node | verdant_stair | 89 | 202 | 338 | Sage
node | verdant_stair | 90 | 200 | 354 | Sage
node | verdant_stair | 91 | 100 | 309 | Quartz
node | verdant_stair | 92 | 98 | 297 | Quartz

# ssarathi_ruins
node | ssarathi_ruins | 52 | 118 | 128 | Lichen
node | ssarathi_ruins | 53 | 265 | 134 | Lichen
node | ssarathi_ruins | 54 | 254 | 126 | Lichen
node | ssarathi_ruins | 55 | 264 | 128 | Lichen
node | ssarathi_ruins | 56 | 280 | 133 | Lichen
node | ssarathi_ruins | 57 | 278 | 139 | Lichen
node | ssarathi_ruins | 58 | 296 | 78 | Venom Bulb
node | ssarathi_ruins | 59 | 300 | 38 | Venom Bulb
node | ssarathi_ruins | 60 | 294 | 75 | Venom Bulb
node | ssarathi_ruins | 61 | 266 | 137 | Lotus
node | ssarathi_ruins | 62 | 248 | 143 | Lotus
node | ssarathi_ruins | 63 | 277 | 135 | Lotus
node | ssarathi_ruins | 64 | 118 | 125 | Watercress
node | ssarathi_ruins | 65 | 121 | 126 | Watercress
node | ssarathi_ruins | 66 | 114 | 125 | Watercress
node | ssarathi_ruins | 67 | 357 | 208 | Toadstool
node | ssarathi_ruins | 68 | 370 | 195 | Toadstool
node | ssarathi_ruins | 69 | 308 | 259 | Geode
node | ssarathi_ruins | 70 | 287 | 249 | Geode
node | ssarathi_ruins | 71 | 63 | 222 | Flint
node | ssarathi_ruins | 72 | 74 | 210 | Flint

# manymouth_delta
node | manymouth_delta | 82 | 257 | 355 | Lotus
node | manymouth_delta | 83 | 141 | 310 | Lotus
node | manymouth_delta | 84 | 127 | 320 | Lotus
node | manymouth_delta | 85 | 233 | 358 | Lotus
node | manymouth_delta | 86 | 126 | 297 | Lotus
node | manymouth_delta | 87 | 158 | 294 | Lotus
node | manymouth_delta | 88 | 250 | 226 | Sap
node | manymouth_delta | 89 | 345 | 241 | Sap
node | manymouth_delta | 90 | 358 | 223 | Sap
node | manymouth_delta | 91 | 380 | 230 | Sap
node | manymouth_delta | 92 | 375 | 229 | Sap
node | manymouth_delta | 93 | 277 | 269 | Sap
node | manymouth_delta | 94 | 262 | 356 | Kelp
node | manymouth_delta | 95 | 254 | 344 | Kelp
node | manymouth_delta | 96 | 246 | 361 | Kelp
node | manymouth_delta | 97 | 459 | 54 | Shell
node | manymouth_delta | 98 | 79 | 78 | Shell
node | manymouth_delta | 99 | 148 | 294 | Riverflax
node | manymouth_delta | 100 | 117 | 304 | Riverflax
node | manymouth_delta | 101 | 177 | 294 | Riverflax
node | manymouth_delta | 102 | 381 | 295 | Lichen
node | manymouth_delta | 103 | 393 | 298 | Lichen
node | manymouth_delta | 104 | 152 | 293 | Watercress
node | manymouth_delta | 105 | 180 | 295 | Watercress
node | manymouth_delta | 106 | 67 | 375 | Pearl
node | manymouth_delta | 107 | 75 | 349 | Pearl
node | manymouth_delta | 108 | 95 | 264 | Bog Iron
node | manymouth_delta | 109 | 385 | 290 | Bog Iron
node | manymouth_delta | 110 | 252 | 259 | Toadstool
node | manymouth_delta | 111 | 249 | 257 | Toadstool

# --- Nymara secrets, written by tools/author_region_content.py secrets ---
# Written from interiors/<region>_secrets/world.json and the entrance records
# in the region manifests. Object ids: entrances 500+ on their map, a secrets
# map's furniture 600+, its harvest nodes 700+. Re-run `secrets` after a
# secrets package or a region package changes.
# amberwood_secrets
node | amberwood_secrets | 700 | 222 | 154 | Garden Sage
node | amberwood_secrets | 701 | 224 | 154 | Garden Sage
node | amberwood_secrets | 702 | 225 | 154 | Garden Sage
node | amberwood_secrets | 703 | 220 | 152 | Garden Sage
node | amberwood_secrets | 704 | 228 | 154 | Rosemary
node | amberwood_secrets | 705 | 230 | 154 | Rosemary
node | amberwood_secrets | 706 | 231 | 154 | Rosemary
node | amberwood_secrets | 707 | 226 | 152 | Rosemary
node | amberwood_secrets | 708 | 234 | 154 | Hearthroot
node | amberwood_secrets | 709 | 236 | 154 | Hearthroot
node | amberwood_secrets | 710 | 237 | 154 | Hearthroot
node | amberwood_secrets | 711 | 222 | 145 | Sage
node | amberwood_secrets | 712 | 224 | 145 | Sage
node | amberwood_secrets | 713 | 225 | 145 | Sage
node | amberwood_secrets | 714 | 148 | 14 | Coal
node | amberwood_secrets | 715 | 152 | 14 | Coal
node | amberwood_secrets | 716 | 155 | 14 | Coal
node | amberwood_secrets | 717 | 159 | 14 | Coal
node | amberwood_secrets | 718 | 148 | 12 | Bramble
node | amberwood_secrets | 719 | 152 | 12 | Bramble
node | amberwood_secrets | 720 | 155 | 12 | Bramble
node | amberwood_secrets | 721 | 162 | 145 | Resin
node | amberwood_secrets | 722 | 152 | 147 | Resin
node | amberwood_secrets | 723 | 164 | 154 | Resin
node | amberwood_secrets | 724 | 160 | 142 | Resin
node | amberwood_secrets | 725 | 152 | 151 | Resin
node | amberwood_secrets | 726 | 163 | 148 | Toadstool
node | amberwood_secrets | 727 | 155 | 142 | Toadstool
node | amberwood_secrets | 728 | 156 | 156 | Toadstool
node | amberwood_secrets | 729 | 163 | 145 | Toadstool
node | amberwood_secrets | 730 | 7 | 150 | Coal
node | amberwood_secrets | 731 | 4 | 144 | Coal
node | amberwood_secrets | 732 | 7 | 138 | Coal
node | amberwood_secrets | 733 | 4 | 131 | Moss
node | amberwood_secrets | 734 | 7 | 125 | Moss
node | amberwood_secrets | 735 | 4 | 119 | Moss
# amethyst_barrens_secrets
node | amethyst_barrens_secrets | 700 | 162 | 145 | Crystal
node | amethyst_barrens_secrets | 701 | 152 | 147 | Crystal
node | amethyst_barrens_secrets | 702 | 164 | 154 | Crystal
node | amethyst_barrens_secrets | 703 | 160 | 142 | Crystal
node | amethyst_barrens_secrets | 704 | 152 | 151 | Geode
node | amethyst_barrens_secrets | 705 | 163 | 148 | Geode
node | amethyst_barrens_secrets | 706 | 155 | 142 | Geode
node | amethyst_barrens_secrets | 707 | 156 | 156 | Quartz
node | amethyst_barrens_secrets | 708 | 163 | 145 | Quartz
node | amethyst_barrens_secrets | 709 | 152 | 145 | Quartz
node | amethyst_barrens_secrets | 710 | 7 | 150 | Sulfur
node | amethyst_barrens_secrets | 711 | 4 | 144 | Sulfur
node | amethyst_barrens_secrets | 712 | 7 | 138 | Sulfur
node | amethyst_barrens_secrets | 713 | 4 | 131 | Flint
node | amethyst_barrens_secrets | 714 | 7 | 125 | Flint
node | amethyst_barrens_secrets | 715 | 4 | 119 | Flint
node | amethyst_barrens_secrets | 716 | 222 | 154 | Stormglass
node | amethyst_barrens_secrets | 717 | 224 | 154 | Stormglass
node | amethyst_barrens_secrets | 718 | 225 | 154 | Stormglass
node | amethyst_barrens_secrets | 719 | 220 | 152 | Stormglass
node | amethyst_barrens_secrets | 720 | 228 | 154 | Sulfur
node | amethyst_barrens_secrets | 721 | 230 | 154 | Sulfur
node | amethyst_barrens_secrets | 722 | 231 | 154 | Sulfur
node | amethyst_barrens_secrets | 723 | 234 | 154 | Clear Quartz
node | amethyst_barrens_secrets | 724 | 236 | 154 | Clear Quartz
node | amethyst_barrens_secrets | 725 | 237 | 154 | Clear Quartz
node | amethyst_barrens_secrets | 726 | 222 | 145 | Quartz
node | amethyst_barrens_secrets | 727 | 224 | 145 | Quartz
node | amethyst_barrens_secrets | 728 | 225 | 145 | Quartz
node | amethyst_barrens_secrets | 729 | 148 | 14 | Stormglass
node | amethyst_barrens_secrets | 730 | 152 | 14 | Stormglass
node | amethyst_barrens_secrets | 731 | 155 | 14 | Stormglass
node | amethyst_barrens_secrets | 732 | 159 | 14 | Crystal
node | amethyst_barrens_secrets | 733 | 148 | 12 | Crystal
# crownwater_secrets
node | crownwater_secrets | 700 | 148 | 14 | Pearl
node | crownwater_secrets | 701 | 152 | 14 | Pearl
node | crownwater_secrets | 702 | 155 | 14 | Kelp
node | crownwater_secrets | 703 | 159 | 14 | Kelp
node | crownwater_secrets | 704 | 148 | 12 | Kelp
node | crownwater_secrets | 705 | 7 | 150 | Clay
node | crownwater_secrets | 706 | 4 | 144 | Clay
node | crownwater_secrets | 707 | 7 | 138 | Clay
node | crownwater_secrets | 708 | 4 | 131 | Reed
node | crownwater_secrets | 709 | 7 | 125 | Reed
node | crownwater_secrets | 710 | 4 | 119 | Reed
node | crownwater_secrets | 711 | 222 | 154 | Kelp
node | crownwater_secrets | 712 | 224 | 154 | Kelp
node | crownwater_secrets | 713 | 225 | 154 | Kelp
node | crownwater_secrets | 714 | 220 | 152 | Kelp
node | crownwater_secrets | 715 | 228 | 154 | Reed
node | crownwater_secrets | 716 | 230 | 154 | Reed
node | crownwater_secrets | 717 | 231 | 154 | Reed
node | crownwater_secrets | 718 | 226 | 152 | Reed
node | crownwater_secrets | 719 | 234 | 154 | Clay
node | crownwater_secrets | 720 | 236 | 154 | Clay
node | crownwater_secrets | 721 | 237 | 154 | Clay
node | crownwater_secrets | 722 | 222 | 145 | Shell
node | crownwater_secrets | 723 | 224 | 145 | Shell
node | crownwater_secrets | 724 | 225 | 145 | Shell
node | crownwater_secrets | 725 | 162 | 145 | Pearl
node | crownwater_secrets | 726 | 152 | 147 | Pearl
node | crownwater_secrets | 727 | 164 | 154 | Pearl
node | crownwater_secrets | 728 | 160 | 142 | Pearl
node | crownwater_secrets | 729 | 152 | 151 | Shell
node | crownwater_secrets | 730 | 163 | 148 | Shell
node | crownwater_secrets | 731 | 155 | 142 | Shell
node | crownwater_secrets | 732 | 156 | 156 | Shell
# four_gates_secrets
node | four_gates_secrets | 700 | 4 | 13 | Rosemary
node | four_gates_secrets | 701 | 8 | 13 | Rosemary
node | four_gates_secrets | 702 | 11 | 13 | Rosemary
node | four_gates_secrets | 703 | 15 | 13 | Clear Quartz
node | four_gates_secrets | 704 | 4 | 11 | Clear Quartz
node | four_gates_secrets | 705 | 8 | 11 | Clear Quartz
node | four_gates_secrets | 706 | 150 | 153 | Flax
node | four_gates_secrets | 707 | 152 | 153 | Flax
node | four_gates_secrets | 708 | 153 | 153 | Flax
node | four_gates_secrets | 709 | 148 | 151 | Flax
node | four_gates_secrets | 710 | 156 | 153 | Cotton
node | four_gates_secrets | 711 | 158 | 153 | Cotton
node | four_gates_secrets | 712 | 159 | 153 | Cotton
node | four_gates_secrets | 713 | 154 | 151 | Cotton
node | four_gates_secrets | 714 | 162 | 153 | Winter Wheat
node | four_gates_secrets | 715 | 164 | 153 | Winter Wheat
node | four_gates_secrets | 716 | 165 | 153 | Winter Wheat
node | four_gates_secrets | 717 | 150 | 144 | Garden Sage
node | four_gates_secrets | 718 | 152 | 144 | Garden Sage
node | four_gates_secrets | 719 | 153 | 144 | Garden Sage
node | four_gates_secrets | 720 | 90 | 144 | Sunleaf
node | four_gates_secrets | 721 | 80 | 146 | Sunleaf
node | four_gates_secrets | 722 | 92 | 153 | Sunleaf
node | four_gates_secrets | 723 | 88 | 141 | Sunleaf
node | four_gates_secrets | 724 | 80 | 150 | Sunleaf
node | four_gates_secrets | 725 | 91 | 147 | Lavender
node | four_gates_secrets | 726 | 83 | 141 | Lavender
node | four_gates_secrets | 727 | 84 | 155 | Lavender
node | four_gates_secrets | 728 | 91 | 144 | Lavender
# grey_moors_secrets
node | grey_moors_secrets | 700 | 148 | 14 | Bog Iron
node | grey_moors_secrets | 701 | 152 | 14 | Bog Iron
node | grey_moors_secrets | 702 | 155 | 14 | Bog Iron
node | grey_moors_secrets | 703 | 159 | 14 | Moss
node | grey_moors_secrets | 704 | 148 | 12 | Moss
node | grey_moors_secrets | 705 | 152 | 12 | Moss
node | grey_moors_secrets | 706 | 222 | 154 | Moorcotton
node | grey_moors_secrets | 707 | 224 | 154 | Moorcotton
node | grey_moors_secrets | 708 | 225 | 154 | Moorcotton
node | grey_moors_secrets | 709 | 220 | 152 | Moorcotton
node | grey_moors_secrets | 710 | 228 | 154 | Bramble
node | grey_moors_secrets | 711 | 230 | 154 | Bramble
node | grey_moors_secrets | 712 | 231 | 154 | Bramble
node | grey_moors_secrets | 713 | 226 | 152 | Bramble
node | grey_moors_secrets | 714 | 234 | 154 | Moss
node | grey_moors_secrets | 715 | 236 | 154 | Moss
node | grey_moors_secrets | 716 | 237 | 154 | Moss
node | grey_moors_secrets | 717 | 222 | 145 | Peat
node | grey_moors_secrets | 718 | 224 | 145 | Peat
node | grey_moors_secrets | 719 | 225 | 145 | Peat
node | grey_moors_secrets | 720 | 162 | 145 | Peat
node | grey_moors_secrets | 721 | 152 | 147 | Peat
node | grey_moors_secrets | 722 | 164 | 154 | Peat
node | grey_moors_secrets | 723 | 160 | 142 | Peat
node | grey_moors_secrets | 724 | 152 | 151 | Peat
node | grey_moors_secrets | 725 | 163 | 148 | Bog Iron
node | grey_moors_secrets | 726 | 155 | 142 | Bog Iron
node | grey_moors_secrets | 727 | 156 | 156 | Bog Iron
node | grey_moors_secrets | 728 | 163 | 145 | Bog Iron
node | grey_moors_secrets | 729 | 7 | 150 | Peat
node | grey_moors_secrets | 730 | 4 | 144 | Peat
node | grey_moors_secrets | 731 | 7 | 138 | Peat
node | grey_moors_secrets | 732 | 4 | 131 | Moorcotton
node | grey_moors_secrets | 733 | 7 | 125 | Moorcotton
node | grey_moors_secrets | 734 | 4 | 119 | Moorcotton
# manymouth_delta_secrets
node | manymouth_delta_secrets | 700 | 7 | 150 | Riverflax
node | manymouth_delta_secrets | 701 | 4 | 144 | Riverflax
node | manymouth_delta_secrets | 702 | 7 | 138 | Riverflax
node | manymouth_delta_secrets | 703 | 4 | 131 | Peat
node | manymouth_delta_secrets | 704 | 7 | 125 | Peat
node | manymouth_delta_secrets | 705 | 4 | 119 | Peat
node | manymouth_delta_secrets | 706 | 162 | 145 | Lotus
node | manymouth_delta_secrets | 707 | 152 | 147 | Lotus
node | manymouth_delta_secrets | 708 | 164 | 154 | Lotus
node | manymouth_delta_secrets | 709 | 160 | 142 | Lotus
node | manymouth_delta_secrets | 710 | 152 | 151 | Lotus
node | manymouth_delta_secrets | 711 | 163 | 148 | Sap
node | manymouth_delta_secrets | 712 | 155 | 142 | Sap
node | manymouth_delta_secrets | 713 | 156 | 156 | Sap
node | manymouth_delta_secrets | 714 | 163 | 145 | Sap
node | manymouth_delta_secrets | 715 | 148 | 14 | Sap
node | manymouth_delta_secrets | 716 | 152 | 14 | Sap
node | manymouth_delta_secrets | 717 | 155 | 14 | Sap
node | manymouth_delta_secrets | 718 | 159 | 14 | Thistle
node | manymouth_delta_secrets | 719 | 148 | 12 | Thistle
node | manymouth_delta_secrets | 720 | 152 | 12 | Thistle
node | manymouth_delta_secrets | 721 | 222 | 154 | Riverflax
node | manymouth_delta_secrets | 722 | 224 | 154 | Riverflax
node | manymouth_delta_secrets | 723 | 225 | 154 | Riverflax
node | manymouth_delta_secrets | 724 | 220 | 152 | Riverflax
node | manymouth_delta_secrets | 725 | 228 | 154 | Thistle
node | manymouth_delta_secrets | 726 | 230 | 154 | Thistle
node | manymouth_delta_secrets | 727 | 231 | 154 | Thistle
node | manymouth_delta_secrets | 728 | 226 | 152 | Thistle
node | manymouth_delta_secrets | 729 | 234 | 154 | Lotus
node | manymouth_delta_secrets | 730 | 236 | 154 | Lotus
node | manymouth_delta_secrets | 731 | 237 | 154 | Lotus
node | manymouth_delta_secrets | 732 | 222 | 145 | Kelp
node | manymouth_delta_secrets | 733 | 224 | 145 | Kelp
node | manymouth_delta_secrets | 734 | 225 | 145 | Kelp
# mirrorhold_secrets
node | mirrorhold_secrets | 700 | 7 | 150 | Clear Quartz
node | mirrorhold_secrets | 701 | 4 | 144 | Clear Quartz
node | mirrorhold_secrets | 702 | 7 | 138 | Clear Quartz
node | mirrorhold_secrets | 703 | 4 | 131 | Slate
node | mirrorhold_secrets | 704 | 7 | 125 | Slate
node | mirrorhold_secrets | 705 | 4 | 119 | Slate
node | mirrorhold_secrets | 706 | 148 | 14 | Clay
node | mirrorhold_secrets | 707 | 152 | 14 | Clay
node | mirrorhold_secrets | 708 | 155 | 14 | Clay
node | mirrorhold_secrets | 709 | 159 | 14 | Reed
node | mirrorhold_secrets | 710 | 148 | 12 | Reed
node | mirrorhold_secrets | 711 | 152 | 12 | Reed
node | mirrorhold_secrets | 712 | 222 | 154 | Quartz
node | mirrorhold_secrets | 713 | 224 | 154 | Quartz
node | mirrorhold_secrets | 714 | 225 | 154 | Quartz
node | mirrorhold_secrets | 715 | 220 | 152 | Quartz
node | mirrorhold_secrets | 716 | 228 | 154 | Clear Quartz
node | mirrorhold_secrets | 717 | 230 | 154 | Clear Quartz
node | mirrorhold_secrets | 718 | 231 | 154 | Clear Quartz
node | mirrorhold_secrets | 719 | 226 | 152 | Clear Quartz
node | mirrorhold_secrets | 720 | 234 | 154 | Moon Salt
node | mirrorhold_secrets | 721 | 236 | 154 | Moon Salt
node | mirrorhold_secrets | 722 | 237 | 154 | Moon Salt
node | mirrorhold_secrets | 723 | 222 | 145 | Storm Crystal
node | mirrorhold_secrets | 724 | 224 | 145 | Storm Crystal
node | mirrorhold_secrets | 725 | 162 | 145 | Reed
node | mirrorhold_secrets | 726 | 152 | 147 | Reed
node | mirrorhold_secrets | 727 | 164 | 154 | Reed
node | mirrorhold_secrets | 728 | 160 | 142 | Reed
node | mirrorhold_secrets | 729 | 152 | 151 | Reed
node | mirrorhold_secrets | 730 | 163 | 148 | Clay
node | mirrorhold_secrets | 731 | 155 | 142 | Clay
node | mirrorhold_secrets | 732 | 156 | 156 | Clay
node | mirrorhold_secrets | 733 | 163 | 145 | Clay
# ssarathi_ruins_secrets
node | ssarathi_ruins_secrets | 700 | 148 | 14 | Flint
node | ssarathi_ruins_secrets | 701 | 152 | 14 | Flint
node | ssarathi_ruins_secrets | 702 | 155 | 14 | Flint
node | ssarathi_ruins_secrets | 703 | 159 | 14 | Moss
node | ssarathi_ruins_secrets | 704 | 148 | 12 | Moss
node | ssarathi_ruins_secrets | 705 | 152 | 12 | Moss
node | ssarathi_ruins_secrets | 706 | 222 | 154 | Lotus
node | ssarathi_ruins_secrets | 707 | 224 | 154 | Lotus
node | ssarathi_ruins_secrets | 708 | 225 | 154 | Lotus
node | ssarathi_ruins_secrets | 709 | 220 | 152 | Lotus
node | ssarathi_ruins_secrets | 710 | 228 | 154 | Watercress
node | ssarathi_ruins_secrets | 711 | 230 | 154 | Watercress
node | ssarathi_ruins_secrets | 712 | 231 | 154 | Watercress
node | ssarathi_ruins_secrets | 713 | 226 | 152 | Watercress
node | ssarathi_ruins_secrets | 714 | 234 | 154 | Flint
node | ssarathi_ruins_secrets | 715 | 236 | 154 | Flint
node | ssarathi_ruins_secrets | 716 | 237 | 154 | Flint
node | ssarathi_ruins_secrets | 717 | 222 | 145 | Lichen
node | ssarathi_ruins_secrets | 718 | 224 | 145 | Lichen
node | ssarathi_ruins_secrets | 719 | 225 | 145 | Lichen
node | ssarathi_ruins_secrets | 720 | 162 | 145 | Lichen
node | ssarathi_ruins_secrets | 721 | 152 | 147 | Lichen
node | ssarathi_ruins_secrets | 722 | 164 | 154 | Lichen
node | ssarathi_ruins_secrets | 723 | 160 | 142 | Lichen
node | ssarathi_ruins_secrets | 724 | 152 | 151 | Lichen
node | ssarathi_ruins_secrets | 725 | 163 | 148 | Moss
node | ssarathi_ruins_secrets | 726 | 155 | 142 | Moss
node | ssarathi_ruins_secrets | 727 | 156 | 156 | Moss
node | ssarathi_ruins_secrets | 728 | 7 | 150 | Lichen
node | ssarathi_ruins_secrets | 729 | 4 | 144 | Lichen
node | ssarathi_ruins_secrets | 730 | 7 | 138 | Lichen
node | ssarathi_ruins_secrets | 731 | 4 | 131 | Sap
node | ssarathi_ruins_secrets | 732 | 7 | 125 | Sap
node | ssarathi_ruins_secrets | 733 | 4 | 119 | Sap
# sunmane_steppe_secrets
node | sunmane_steppe_secrets | 700 | 4 | 13 | Wheat
node | sunmane_steppe_secrets | 701 | 8 | 13 | Wheat
node | sunmane_steppe_secrets | 702 | 11 | 13 | Wheat
node | sunmane_steppe_secrets | 703 | 15 | 13 | Copper
node | sunmane_steppe_secrets | 704 | 4 | 11 | Copper
node | sunmane_steppe_secrets | 705 | 8 | 11 | Copper
node | sunmane_steppe_secrets | 706 | 90 | 144 | Seed
node | sunmane_steppe_secrets | 707 | 80 | 146 | Seed
node | sunmane_steppe_secrets | 708 | 92 | 153 | Seed
node | sunmane_steppe_secrets | 709 | 88 | 141 | Seed
node | sunmane_steppe_secrets | 710 | 80 | 150 | Seed
node | sunmane_steppe_secrets | 711 | 91 | 147 | Wheat
node | sunmane_steppe_secrets | 712 | 83 | 141 | Wheat
node | sunmane_steppe_secrets | 713 | 84 | 155 | Wheat
node | sunmane_steppe_secrets | 714 | 91 | 144 | Wheat
node | sunmane_steppe_secrets | 715 | 150 | 153 | Sage
node | sunmane_steppe_secrets | 716 | 152 | 153 | Sage
node | sunmane_steppe_secrets | 717 | 153 | 153 | Sage
node | sunmane_steppe_secrets | 718 | 148 | 151 | Sage
node | sunmane_steppe_secrets | 719 | 156 | 153 | Flax
node | sunmane_steppe_secrets | 720 | 158 | 153 | Flax
node | sunmane_steppe_secrets | 721 | 159 | 153 | Flax
node | sunmane_steppe_secrets | 722 | 154 | 151 | Flax
node | sunmane_steppe_secrets | 723 | 162 | 153 | Wheat
node | sunmane_steppe_secrets | 724 | 164 | 153 | Wheat
node | sunmane_steppe_secrets | 725 | 165 | 153 | Wheat
node | sunmane_steppe_secrets | 726 | 150 | 144 | Seed
node | sunmane_steppe_secrets | 727 | 152 | 144 | Seed
node | sunmane_steppe_secrets | 728 | 153 | 144 | Seed
# verdant_stair_secrets
node | verdant_stair_secrets | 700 | 162 | 145 | Watercress
node | verdant_stair_secrets | 701 | 152 | 147 | Watercress
node | verdant_stair_secrets | 702 | 164 | 154 | Watercress
node | verdant_stair_secrets | 703 | 160 | 142 | Watercress
node | verdant_stair_secrets | 704 | 152 | 151 | Watercress
node | verdant_stair_secrets | 705 | 163 | 148 | Venom Bulb
node | verdant_stair_secrets | 706 | 155 | 142 | Venom Bulb
node | verdant_stair_secrets | 707 | 156 | 156 | Venom Bulb
node | verdant_stair_secrets | 708 | 7 | 150 | Watercress
node | verdant_stair_secrets | 709 | 4 | 144 | Watercress
node | verdant_stair_secrets | 710 | 7 | 138 | Watercress
node | verdant_stair_secrets | 711 | 4 | 131 | Lichen
node | verdant_stair_secrets | 712 | 7 | 125 | Lichen
node | verdant_stair_secrets | 713 | 4 | 119 | Lichen
node | verdant_stair_secrets | 714 | 222 | 154 | Lavender
node | verdant_stair_secrets | 715 | 224 | 154 | Lavender
node | verdant_stair_secrets | 716 | 225 | 154 | Lavender
node | verdant_stair_secrets | 717 | 220 | 152 | Lavender
node | verdant_stair_secrets | 718 | 228 | 154 | Thistle
node | verdant_stair_secrets | 719 | 230 | 154 | Thistle
node | verdant_stair_secrets | 720 | 231 | 154 | Thistle
